doc_id,text,category,year,start,votes,answered_label,title
petition_0323,"국민의 한사람으로 이제는 소극적인 청원운동은 한계가 있습니다. 우리도 적극적인 자세로 청원법을 도입하여 직접민주주로 한 발 더 나아갔으면 합니다. 입법을 국민도 할 수 있게 제도(청원법)를 만들고, 조두순같은 사람을 국민의 힘으로 법을 만들어 영원히 경리 시켜야 합니다. 그래서 청원법안에서 법을 발의한 사람이 국회에 나가 국민의 한사람으로 자신의 소신을 말할수 있는 기회을 제공하는 것입니다. 여야의 당쟁으로 없어지는 법이 아닌, 국민의 의한 국민을 위한 법을 국민이 직접 발의를 해서 토론하고 논의하여 법을 만드는 것입니다. 물론 힘들겠지만 저 보다 뛰어나신 분들이 많이 있으므로 이 청원법을 잘 만들어 도입했으면 좋겠습니다.",정치개혁,2018,2018-01-26,1,Not answered,국민 청원법을 만들었으면 합니다.
petition_0324,"제못배운놈이라 두서없이 주저리 저저리 떠들어 보겠습니다. 우선 사전투표일에는 쉬지않고 빢시게 일했습니다. 아침에 일어나기도 피곤해 죽겠는데 어찌 투표를 하고 가란말입니까? 말도안되죠 문제의 투표당일에는 평일처럼 정상근무체제로 일하였습니다. 공고문적으론 시간을 준다고 말하지만 피고용인이 고용주에게 투표때문에 시간을 달라고 말하기란 좀처럼 힘든분위기입니다. 이러한 실정인데 투표를 독려하는것은 말이안됩니다. 민주시민으로써의 첫발이 투표인데 그투표를 제한하는 한국사회입니다. 민주시민적 기업분위기가 형성되있질 않죠. 이러한 투표제한적 기업사회분위기는 대한민국을 다시금 독재국가로써 전락시키는 초탄이 될 수 있다고도 생각합니다. 따라서 확실한 투표시간을 법적으로 제한하여 투표를 가능하게끔 하도록 투표특별법을 제정하였으면 합니다. @투표특별법@ *기업측에선 오전9시~오후6시 사이에 못해도 3시간의 투표가 가능한 시간을 확보하여야 한다. ex)오후출근, 조기퇴근,일일휴무 *3시간의 투표시간을 정상적으로 근무한것으로 처리한다. *투표 당일에 위와같은 조건을 충족시키기 어려운경우 사전투표일에 위와같은 조항을 적용시킨다. *기업이 이를 어길시에 기존의 있는둥 마는둥 하였던 투표시간 청구권 불이행시의 벌금보다 더욱 강력한 처벌로써 기업에 최소1억, 최대 3000억원의 벌금을 징수한다. *증거자료를 확보하여 신고한 신고자에겐 최소 1천만원 최대 10억원의 민주시민 의식향상에 앞장선 공로로써 보상금을 지급한다.",정치개혁,2018,2018-06-13,5,Not answered,투표가 가능한 대한민국을 만들어주세요
petition_0325,"자연법사상으로 부터 남는 것은 영원한 실질적 법원리의 체계가 아니라, 실정법이 위탁받는 과제이다. 실정법에 위탁된 이 과제야말로, 항상 새로운 조건들 밑에서 사회관계의 올바른 형성을 위한 투쟁이 정신적인 대결로 남도록 하고, 인간에 의한 인간의 억압이나 파괴로 끝나지 않도록 돌보는 일이다. (마지막 문단, 자연법과 실질적 정의, 한스벨첼) 대한민국 역대 대통령 가운데 온전한 대통령은 한 분도 없습니다. 실정법으로 얽어매면 반드시 걸립니다. 한스벨첼이 말했듯이 실정법이 인간에 의한 인간의 억압이나 파괴로 끝나지 않으려면 통치행위에 대해서 사법적 판단을 유보하는 것이 필요합니다. 이명박 대통령을 구속하면 일본이 웃습니다. 이명박대통령이 독도방문해서 손해 많이 보았고 우리나라는 수출없이는 버티지 못합니다. 독도방문이 쉬운 일이 아닙니다. 국제사법재판소에 당당히 제소못하는 이유가 무엇입니까? 일본의 경제력때문 아닙니까? 일본은 국제적으로 뇌물 잘씁니다. 그래도 뇌물죄 안걸리고 애국자 대접받습니다. 그러니까 우리가 국제사법재판소에 제소 안하는 것이 아닙니까? 실정법을 적용할 때는 파괴적인 결과가 나오지 않게 적용해야 합니다. 그게 실질적 정의고 자연법입니다. 파괴적 결과는 보수 전체의 괴멸이라든가, 국익의 손해라든가, 국민 경제에 가하는 타격입니다. 국민들은 ""유전무죄 무전유죄"" 라고 화를 내는 것이 틀리다는 이야기가 아니고 이세상에 우리나라만 있는게 아니라는 것입니다. 대통령만 하면 감옥에 가는데 어디 유능한 인재가 대통령하려고 하겠습니까? 서울대 출신이 대통령 없는 것이 그런이유아닙니까? 일본에서는 ""거봐, 저 한국은 존재해서는 안되는 나라였어. 왜냐고? 지들끼리 싸우고 한국 대통령은 다 끝이 안좋은 것을 보니 하늘도 버리신 게야. 우리 일본이 다시 힘을 키워서 독도도 먹고 저 미개하고 지들끼리 치고박고 싸우는 조선반도 옛 땅을 다시 찾아야하고 말고"" 라고 생각하지 않겠습니까? 일본은 지금도 정한론을 주장한 사이고다까모리를 좋아해서 대하드라마로도 지금 방영되고 있습니다. 이대로 우리끼리 싸우다 결국 일본만 좋은 꼴이 될 것입니다. 고로, 이명박 대통령 각하를 구속시켜서는 절대로 안됩니다.",정치개혁,2018,2018-02-19,0,Not answered,자연법과 실질적 정의
petition_0326,"주5일제가 시행된지 15년째 입니다 이제는 근로시간이 단축되는 마당에 아직도 주5일제를 시행하지 않는 회사들이 많이 있습니다. 개선이 되는 업종(호텔,공무원,대기업 등등) 은 계속 개선이되고 이슈가 되어서 인가요? 개선이 되지 않는 업종 (언론사, 장례, 웨딩홀, 일반음식점 택배사 등등) 은 이슈가 되지 않아서 개선이 없는건가요? 법안에서 모든 근로자는 공평해야 합니다. 시행된지 15년된 짝퉁 주5일제 이제는 모든 근로자가 혜택을 받아야 한다고 생각합니다.",정치개혁,2018,2018-03-14,1,Not answered,시행된지 15년된 주5일제 아직도 실행하지 않는 업장들 이제는 모든 근로자가 공평해야합니다.
petition_0327,국민연금은국민을위한연금이나 한국가의 모든국민이 맞고있는일이다르고 각자의자리에서 충실히 업무를하기에 국가는 기어의 이가맞듯돌아갑니다 허나 지금 공무원연금과 국민연금의 형평성과 맞대어 국민연금인상및 지급시기의 지연으로 국민의신뢰를잃은국민연금을더이상두고볼수도없고 앞으로다가올 미래에대한 확고한 지급보장도없는현시점에서 누굴위한 연금인가를되집어보게됬습니다 이것이야말로 국민의 고혈을짜내어 실리없는 정책이고 폐지되어야할정책입니다 국민연금폐지해야됩니다,정치개혁,2018,2018-08-18,11,Not answered,국민의 고혈을 짜는 국민연금정당성
petition_0328,"기존 정부의 정책을 비판한 이유는 국가가 개입을 너무 많이 하는 개발독재에 가까운 모습 때문이었습니다. 문재인 정부는 달라야하지 않겠나요. 국가주도의 개발독재 기반하는 이론에서 벗어나 국민들이 뜻을 펼 수 있는 기반을 만들어주세요. 지금까지의 대한민국은 국가가 간섭하는 것이 너무 심각합니다. 갖가지 차별 문제가 발생하는 근본적 원인은 국가가 나서서 무언가를 하겠다는 발상에 있습니다. 정치, 경제, 사회, 문화, 인권, 교육, 성평등 같은 모든 문제에 국가가 개입해와서 망가졌습니다. 진짜 적폐청산이 멀리 있는 것이 아닙니다. 모두가 공정한 제도만 제대로 만들고 국민 생활에 개입하지 않아줬으면 합니다!",정치개혁,2018,2018-01-19,4,Not answered,이제는 한국을 국가주도 시스템에서 벗어나게 해주세요!
petition_0329,"이재용 항소심 판사 정형식의 민심에 반하는 판결은 어디에서부터 잘못된 것일까요? 과연 헌법과 법률에 따라서만 판결했다면 가능했을까요? 많은 법조인들이 법률적 모순을 지적했고 분노한 민심은 일개 판사의 감사청원에 열렬한 지지를 보냈습니다. 그러나 청원에 답변한 청와대 비서관조차 헌법 조문을 인용해, 103조 ‘법관은 헌법과 법률에 의해 법관의 양심에 따라 독립하여 심판한다’에 따라 법관의 독립성을 거론하면서 파면이나 탄핵이 어렵다는 답변을 내놓았습니다. 그러나 우리 헌법이 기초로 삼은 독일 바이마르 헌법102조에는 ‘법관은 독립으로서 다만 법률에 따른다.’고 되어 있습니다. '양심에 따른 독립'이라는 핑계를 댈 수 없도록 명시 되어 있습니다. 그렇습니다. 법관의 판결과 그에 따른 독립은 양심이 아니라 명확히 법률에 근거해야만 합니다. 여기에 개인의 양심, 그것이 법관의 양심이라 하더라도 끼여들 여지는 없습니다. 법관의 양심이 국민의 양심보다 우월한 것일 수 없습니다. 무엇보다 사법부 독립이라는 허울 좋은 구실로 사법부 블래리스트를 방기하거나 묵인했던 숱한 법관들에게 양심을 기대한다는 것 자체가 코미디같은 상황입니다. 군부독재 시절 반시대적 판결을 하면서도 양심에 따른 판결에 숨었던 사법부의 과거를 기억해야 합니다. 그렇다면 왜 양심 조항은 우리 헌법에서만 유독 사라지지 않는 걸까요? 법률에 따라서만 판결한 법관에 대한 감시는 판례와 법리에 따라 너무나도 확연히 드러나지만, 개개인의 양심에 따른 판결이라는 기준이 끼여들 경우 누구도 섣부른 판단을 내릴 수 없기 때문입니다. 따라서 숱한 반시대적 판결을 양산하며, 부역했던 법관들의 구차한 변명꺼리를 근본적으로 제거해 헌법 103조를 ‘오직 법률에 의해서만’판결하도록 ‘양심에 따르는’이란 문구를 삭제한 개헌이 돼야 합니다. 최근 정부가 주도하는 개헌안에는 이런 국민의 법상식에 부합하는 근본적 개헌안이 부족합니다. 지금 국민헌법자문특별위원회가 마련한 사이트에 가보십시오. 국회의원에 대한 국민소환은 압도적 찬성비율을 보이지만, 왜 모든 공직자에 대한 국민소환은 언급조차 되지 않을까요? 지난 촛불 민심의 핵심이 국민주권이라면 직접 민주정치를 도입하는데 왜 이렇게 인색할까요? 국민발안이 있으니 국민소환까지야 필요하느냐는 의견도 나옵니다. 일상의 내 밥벌이를 계획하기도 쉽잖은데 정책제안이 쉬울까요? 지난 9년동안 은폐된 부정부패들이 봇물처럼 터져나오는데 국민소환 없는 개헌안은 저들만의 논의로 끝나버릴 것입니다. 아직 우리는 제대로 된 직접 민주정을 펼칠 능력이 멀었으니 천천히 시작해도 늦지 않을까요? 고대 그리스에서도 실현된 폴리스 민주정치의 핵심은 '모든 공직자에 대한 시민의 철저한 감시'를 토대로 합니다. 수 천년 전 그리스에서도 가능했던 것이 왜 오늘처럼 정보교환이 자유로운 시대에 불가능하다고 여길까요? 감사원과 사정기관이 있지 않느냐고 반문하는 이들도 있을 것입니다. 그러나 감사원은 삼권분립이라는 미명하에 입법부와 사법부의 비위에 대해서는 눈뜬 장님이나 마찬가집니다. '이제 국민이 직접 감시자가 되도록 보장해야 합니다.' 법관뿐만 아니라 이 나라 소위 위정자라는 사람들은 자신들의 행위에 의심을 품고 딴지를 거는 국민이 출현하는 것 자체를 두려워하고 있음이 분명합니다. 촛불에 참여했던 이들이 무엇을 원했는지 그 세세한 속마음을 확인할 길은 없습니다. 그러나 한 가지 사실만은 동의할 것입니다. 박근혜를 위시해 국민을 무시하고 기만했던 '그 어떤 공직자도 감시하고 소환해 탄핵할 수 있어야 한다'는 것입니다. 개헌안은 반드시 국민소환에 대한 문턱을 낮춰서 권력의 감시자로서의 국민주권을 명확히 담아내야 합니다. 헌법 103조의 ‘양심에 따른’의 삭제는 바로 법관에 대한 국민의 감시의 시작입니다.",정치개혁,2018,2018-03-06,144,Not answered,'양심에 따른' 법관을 거부하고 감시할 개헌안 마련을 촉구합니다.
petition_0330,금융 감독원의 직무유기및 공모등 검찰압수수색하라 얼마전 담배3갑을 훔친 고등학생이 검찰소환통지를 받고 자살한일이 있어 가슴이 아팠다. 검찰에게 국민의 이름으로명령한다 당장 삼성증권을 압수수색하고 관련자 전원을 구속수사해라 그리고 금융 감독원의 직무유기및 공모여부를 즉각 수사해라 난 100%위법이 있다고 확신한다. 2016년 10여개 증권사공매도 관련 불법을 적발하여 과태료처분을 했다고 금융감독원은 발표했다 그다음 뭐했냐...시정이 됐냐(직무유기)관련자와 불법사항을 소통안했냐(공범) 배당금지급 단순실수라고 웃기는 이야기를 하면서 재발방지 힘을 쓴다고하는데 전에는 단순실수 얼마나 종종했을까. 이후로 그런실수가 없을까 고의실수는 정말없냐 몇억의 실수는 괜찮을까. 각각 증권사 문고리 3인방은 금융감독원에 없을까 조사하여 정의가 살아있고 법을 어기면 담배 3개 훔쳐 검찰 소환 받는 법치국가이길 원한다,정치개혁,2018,2018-04-08,32,Not answered,금융 감독원의 직무유기및 공모등 검찰압수수색하라
petition_0331,1. 국가 정보원 과 법무부의 특수활동비 부당지급에 대하여 청원합니다. 2. 특수활동비의 지출방법 중 영수증을 받을 수 없는 지출서에는 반드시 다음의 명세를 기록보존하도록 한다. 가. 지출날짜와 시각. 금액. 수령자 성명 및 서명. 지출목적을 기재한 지출증빙서를 영수증 대신 첨부한다. 나. 본 지출증빙서는 10년간 보관하고 임의 폐기자는 징역 5년 이사에 처한다. 3. 지출내역은 법원의 압수수색영장 외에는 해당기관외의 사람에게는 공개하지 않도록 하고 임의공개자는 1년이상의 징역형에 처한다. 4. 특수활동비의 예산은 현재의 50%이하로 편성하고 부족시는 추경에서 확보토록 한다. (에산이 너무 과다 책정되어 부정의 온상이 되고 있음),정치개혁,2017,2017-11-26,0,Not answered,국가 및 정부 특수활동비 지출방법
petition_0332,"전자 개표기의 문제점이 해외에서 발생한 가운데, 이번에 진보 보수로 나뉘고, 좌우로 그리고 세대의 갈등이 심해진 가운데 정말 공정한 투표될 수 있도록 수기로 개표 하길 원합니다. 선관위도 철저하게 이념과 정당편향성을 갖지 않도록 하여 해 주셨으면 합니다. 지금까지의 모든 선거가 그리 좋지 않은 모습으로 흘러온 상황에서 깨끗하게 선거를 치르고 그에 대한 공정한 정의를 갖을 수 있도록 해주셨으면 합니다.",정치개혁,2018,2018-06-01,5,Not answered,지방선거 개표 수기로 해주세요.
petition_0333,"국회 및 지방의회에 대한 신뢰와 믿음이 바닥임은 그들마저도 압니다. 세금만 축내고 정쟁과 사익을 좇고 미래를 좀먹는 집단에 대해 너무도 과도한 특혜와 우리의 세금이 낭비되고 있다는 것이 대다수 국민들의 생각일 것입니다. 그 와중에 지방의회 의원 수를 늘리는 안이 추진되고 있습니다. 슬프게도 없애지는 못하지만, 오히려 늘리다니요? 지나는 초등학생이 웃음일입니다. 미친 국회라는 말이 안나올 수 없습니다. 의원 수 줄이고 혜택도 없애기 바랍니다.",정치개혁,2018,2018-03-01,14,Not answered,"지방의회 의원 축소, 국회의원과 지방의회 의원 수 줄이고 세비 등 혜택을 축소해 주세요."
petition_0334,"제주 예멘 난민 인도적체류는 국민을 기만하는 행위다! 가짜난민이 무사증 제도와 난민법을 이용해 대한민국의 법을 국민의 세금으로 서송하고, 국가 시민단체를 이용해 난민지위를 받으려고 이용하고 있습니다@ 시민단체들은 난민을 이용해 정치권력화 하고 있는 난민법을 폐지해야합니다! 더이상 난민법 소송비를 생계비를 국민 혈세로 충당하지 마세요! 국민 인권과 치안 경제에 신경써주세요! 난민법폐지!",정치개혁,2018,2018-09-16,27,Not answered,예멘난민 인도적 체류 후 난민지위 얻으려는 난민법 폐지해야합니다!!!
petition_0335,실제 층간소음 측정해도 법적기준치데시벨 넘는 경우가 거의 없답니다 심지어 찾아가서 항의하면 불법이랍니다 그래서 그런지 소음을 낸 당사자들이 오히려 더 떳떳하고 본인일 아니라서 그런지 신경조차 없습니다 또한 항의로 스트레스라면 더 반발합니다 피해보는 사람들은 어떻게 피해보상을 받나요? 이렇게 소음으로 힘들어하고 미칠지경인데도 아무것도 할수없고 당하고 있어야하는 것이 너무 억울합니다 층간소음에 대한 규제가 강화되어야 합니다 그래야 소음으로 인한 범죄부터 시작해서 피해보는 사람들이 살수있습니다 층간소음받는 피해자보다 소음내는 사람에게만 법적보호가 너무 강합니다 그래서 소음내는 사람들이 너무 막대하고 오히려 더 큰소리냅니다 어째서 소음피해자는 당하고 법적제제를 받아야 하나요 피해와 소음내는사람과의 법이 바뀌어 있습니다,정치개혁,2017,2017-10-25,6,Not answered,층간소음 피해자보다 소음내는 사람의 법적보호가 너무 많다
petition_0336,"요즘 인터넷 기사를보면 사실이 아닌걸 사실인양, 사실에 기자의 상상력을 더한 쓰레기기사가 난무하고있습니다. 이런 대한민국에서 어떻게 제대로된 정치가 이루어질수 있겠습니까. 요즘 인터넷 기사랍시고 올라온것들은 그게 진짠지,가짠지 한번더 검증을 하게돼고 심지어 미국,영국등 외국어론까지 찾아보고있습니다. 거짓뉴스가 너무 많습니다. 아무나 기자 못하게 엄격한제도를 만들던가, 한번이라도 거짓뉴스를 써서 여론을 망치는 기자들의 기자 자격을 없애버릴것을 청원합니다.",정치개혁,2018,2018-08-02,6,Not answered,"기자 자격제,조,중,동"
petition_0337,"국민의 성원이 어느 정권보다도 높은데~~왜 쓸데없는 짓을 하고 있는지 정말 안타깝다. 한번의 실수가 정권의 안정을 해친다는 것과, 정권까지 교체 될수 있다는 것을 명심하기를 ~~ 국민의 많은 사람들은 좌파를 빨갱이로 아직까지 이해하고 있어서~~~ 당신들이 정권을 언제까지 유지할지는 ~?? 지난 대선때 민주당 대선후보였던 머 후보의 노인비하 발언으로 야당으로 바뀐경험을 되돌아 볼수 잇어야한다. 민주당이 잘해서 정권을 창출한 것이 아님을 민주당은 알아야한다... 어부지리로 얻은 정권임을 알아야 할것이다. 절대~~~ 절대 교만하지 말고~ 매순간 자중하시라",정치개혁,2018,2018-04-16,2,Not answered,댓글조작
petition_0338,일본은 정치자금을 외국에서 받을 수 없는 것으로 알고 있습니다. 하지만 우리는 외국에서 특히 일본에서 정치자금을 받아 일본과 똑같은 목소리로 나라를 망치는 말을 하거나 끔찍하게도 일본의 군사행사에 참여하는 부끄러운 행동도 합니다. 영역을 넓혀 학술분야에서도 연구자금을 받아 올바른 한국사가 바뀌고 새로운 내용을 받아들이기 힘든 구조적 모순도 생기는 현실이 안타깝습니다. 외국에서 정치자금은 받을 수 없도록하고 외국에서 연구자금을 받은 사람은 중요직책에서 배제하는 것이 올바른 판단입니다. 특히 연구자금 받은 자를 배제하기 힘들다면 국가적 연구자금을 지원하는 제도를 마련하여 외국의 자금으로 올바른 내용이 바뀌는 것을 막아야합니다.,정치개혁,2018,2018-02-16,2,Not answered,외국에서 정치자금을 받을 수 없도록 법을 바꾸어야 합니다.
petition_0339,"보이스피싱 막을 시스템을 은행에 구축할 수 있는데 비용이 많이 드니 은행에서 이를 간과하고 있다고 합니다!! 문재인대통령님 이런 일이 작다도 간과하시나요? 전 재산 날리고 목숨 끊은 사람도 있는데 이것 별거 아니라고 묻고 가실 겁니까????. 일할 수 있는 조직이 있는데 그들은 뭘하고 있습니까. 자기네 당할 일 아니니 번외의 일이라고 상괸없도..직접적인 피해 없으니 간과하겠죠 이 나라가 늘 이렇습니다!!! 도대체 대통령은 뭐하나요?? 작은 일이 무너지면서 큰 것이 무너지는 겁니다. 대통령이 구속되는 나라니... 대통령이 범죄자이니 도대체 이 나라는 어떻게 되어가는 겁니까!!!!,",정치개혁,2018,2018-03-30,3,Not answered,해마다 대통령이 구속되는 나라!! 문재인대통령은 뭐하세요?????.
petition_0340,오늘자뉴스에 IMF이후 고용률최악이랍니다 문재인대통령님정책은 모두실패하엿습니다 청년취업정책실패 부동산정책실패 최저임금 자영업자들영세사업들 페업 세계1위 국민들은 이렇게 죽어가는데 이정도면 나라 재앙수준아닙니까? 이런데 나라의수장이란 대통령님이 북한못가서 안달이 나고 대기업오너들까지 평양을 가야겟습니까? 그시간에 국민들 소리좀듣고 국민들 위로해주고 실패한정책이잇음 사과하고 해야하는게 대통령님이해야할일아닌가요? 착각하지마십쇼 대통령님 문재인님이잘해서 국민들이 대통령뽑은거아닙니다 진짜 인물이없고 사람이없어 마지못해 뽑은거죠 그걸 아시면 일 똑바로 하셔야죠 임기내내 북한에 메달리는것만 보이실겁니까? 나라다운나라만든시다면서 작심3일이네요 나라다운나라가 아니라 북한다운북한을 만드시죠 똑바로 일하세요,정치개혁,2018,2018-09-13,14,Not answered,대한민국죽이고북한살리는문재인대통령선택
petition_0341,"세상은 돌고 돈다. 처한 형편과 상황에 따라 오늘의 적이 내일의 우군이 되고, 모레는 또다시 적군으로 나타날 수 있다. 흔히 내일을 알수 없는 인생사를 새옹지마(塞翁之馬:인생의 길흉화복은 앞을 예측하기 어렵다는 뜻)에 빗대기도 한다. 분명한 전제는 자연스러움이다. 인위적이면 부작용이 따르기 마련이다. 같은 사안도 시기가 어긋나면 걸림돌이 될 수 있다. KBS 내부가 술렁거리고 있다. 김제동이 시사교양국 PD들이 제작하는 심야 시사토크프로그램을 맡는다는 소식이 알려지면서다. 편성이 KBS1 '뉴스라인' 시간대여서 사실상 뉴스 진행자로 비치는 모양새다. KBS의 한 중견 PD는 ""(사장이 바뀐 뒤)김제동의 컴백은 어느정도 예상됐지만 결정과 방침이 윗선부터 흘러내리고 있다는 느낌을 지울 수 없어 구성원들간에 불만이 많다""고 귀띔했다. 현재 이 프로그램은 매주 월~목 밤 11시부터 30분씩 방송하는 것으로 추진되고 있다. 애초엔 매주 월요일부터 금요일까지 주중 닷새간 '9시뉴스'가 끝나는 10시부터 30분간 방송되는 쪽으로 추진하다 내부 불만 등을 고려해 11시대로 늦춰졌다. 특히 월요일 10시 방영 중인 '가요무대'는 향후 시청자들의 반발까지 살 수 있는 사실상 '붙박이 프로그램'이라는 점도 고려됐다는 후문이다.",정치개혁,2018,2018-08-08,6,Not answered,"김제동이 시사교양국, 인위적이면 부작용이 따르기 마련이다. KBS 내부가 술렁거리고 있다"
petition_0342,심재철위원의무단유출은 아무리봐도 국민의대표라도 지난정부에서 정보유출했고5 년 문재인에서도 정보유출시도 했다는것은 단순오류라고보기어렵다 정부보완이 오류있었다해도 이런식이면 기나 고동이나 유출해도 괞찬다는 건지청와대에업무추진비 사용내역 관련자료요청해야했다 절차상 이주잘못된다 정부부처 보완 허술하다 해도 보완지적을 해야한다 국민의눈노피 맏는지 알면서도 자료유출했다것은 고의성 짓다 정부나심재철잘못 조사해야 한다 국민이바보가아니다,정치개혁,2018,2018-10-04,7,Not answered,심제철위원무단정보유출
petition_0343,미세먼지 청년실업 경제파탄 이중 하나만 해결해도 넌 인정받는 대통령 일거야 그런데 헛짓거리 하러 밖으로 나다니는대 집 부터 챙겨라 능력도 안되면서 이것저것 일 벌리지 말고 통일은 트럼프에게 맞겨 언제부터 우리가 통일염원 했냐? 통일 하고 싶으면 혼자 올라 가시던가? 통일로 우리에게 얻어지는 이익이 뭔데? 자원? 물적 인적 인프라? 교통? 그냥 4차 산업이나 막지마 나참 당신은 그냥 조그만한 대한민국 대통령이야 왜? 삼성 현대 LG 대기업 때문에 국가 인지도 오르니까? 당신도 어깨에 힘들어 가지? 웃지기마 국내 기업중 국가 덕 본놈들은 전부 깜빵에 있어 국가가 국민에게 기업에게 뭘 해줬다고 생색이야 한숨밖에 안나온다 왜? 내가 틀린말 했어?,정치개혁,2018,2018-11-10,8,Not answered,개헌? 같은소리 하네 당장 앞일이나 잘해라
petition_0344,"청와대 담당자님! 제발 이 청와대 청원을 삭제하지 말아주세요. 벌써 세 번째입니다. 삭제하지 마세요! 계속 삭제하시면 정말로 청와대 앞에 가서 “국민청원 삭제하지 말라”고 1인 시위합니다! 제발 그냥 두세요! 뭐가 찔려서 계속 삭제합니까? 혹시... 아니겠죠? 삭제하지 마세요. 이 땅 대한민국의 존경하는 문재인 대통령님! 포르노 대통령 양진호! 포르노 황제 양진호 수사에 특검을 도입해 주시기 바랍니다. 양진호가 초호화 변호인단을 꾸렸다 합니다. 양진호는 우리나라 웹하드 카르텔의 핵심에 있는 인물로 그 뒤에는 양진호를 봐주는 경찰, 검찰, 정치인이 있다고 많은 국민들이 그렇게 믿고 있습니다. 이번에 특검을 도입하여 그 뒷배경까지 발본색원해야 합니다. 양진호는 수많은 포르노 영상과 수많은 불법 촬영 영상, 수많은 리벤지 포르노 영상을 유통시킴으로써 이 땅 대한민국의 셀 수 없이 많은 청소년들의 마음과 정신을 타락시켰고 수 많은 범죄(유사범죄)를 유발시켜 수 많은 선량한 시민들에게 막대한 피해를 주었습니다. 그가 소유한 위디스크와 파일노리에 올라왔었던 자료와 회원 수를 보면 제 말이 틀리지 않았음을 아실 겁니다. 특히, 불법 촬영물과 리벤지 포르노 영상을 헤비 업로더와의 긴밀한 연락 하에 올리고 피해자들이 울며 제발 지워달라고 하면 큰 돈을 받고 지워주고 다시 얼마있다가 헤비 업로더들을 종용하여 이를 인터넷에 다시 올렸다고 합니다.(양진호 인터넷 장례업체도 운영) 그 결과 수많은 이 땅의 여자들을 자살로 내몰았습니다. 여러분! 내 딸의 벌거벗은 모습과 영상이 웹하드에 있다고 생각해보세요. 양진호는 이런 사람입니다. 우리는 우리 딸들을 전쟁터로 종군 위안부로 끌고 가서 유린한 과거 일본정부와 그 앞잡이들은 욕합니다. 하지만 양진호가 이제껏 해온 일은 당시의 그 일본 정부보다도 훨씬 더 나쁜 짓 아닌가요? 불법 촬영물이나 리벤지 포르노에 등장하는 여성들이 좌절감과 두려움으로 자살하면 양진호는 (유작)이라는 이름으로 그 영상을 또 팔았습니다. 양진호는 이런 사람입니다. 특검을 도입하여수사해야 합니다. 그리고 이 참에 대한민국에 있는수많은 웹하드들을 철저히 모니터링하고(특히 금요일, 토요일, 일요일 밤과 새벽) 웹하드 카르텔을 수사하고 이를 분쇄해야 합니다. 멕시코의마약 카르텔과 그 악행이 버금가는 것이 이 땅의 웹하드 카르텔이라 생각합니다. 딸들을 낳아 안심하고 키울 수 있는나라가 좋은 나라입니다. 웹하드마다 넘쳐나는 리벤지 포르노와 불법 촬영물들. 어찌해야 할까요? 양진호는 어떻게 해야 할까요?",정치개혁,2018,2018-11-21,50,Not answered,양진호 특검 도입해주세요. 웹하드 카르텔 악행을 철저히 수사해 주세요. 제발 이 청원 삭제하지 마세요.
petition_0345,"적폐청산에 많은 기대를 걸고 응원하고 있습니다. 그런데 과거의 수많은 범죄에 대해 공소시효가 지났거나 지나가고 있어 안타깝고 불공정함을 느낍니다. 모든 범죄에 대한 공소시효 폐지하여 적폐청산 완수하고 부정축재 재산 다 몰수해야 합니다. 지은 죄에 대해 시간이 지난다고 처벌할 수 없다는 것은 피해자에게도 대한민국 공동체에도 불합리한 법입니다. 군자의 복수는 10년이 걸려도 늦지 않다고 하듯, 만인이 법 앞에 평등하고 죄 있는 곳에 처벌이 반드시 가하져야 합니다. 시간은 약자, 선량한 자, 공동체 이익의 편이어야 합니다. 죄지은 자가 법의 심판을 받지 않고 잘 먹고 잘 사는 것은 위헌적입니다. 졸필 읽어주셔서 감사드리고 정의로운 대한민국을 위해 동참해 주시길 부탁드립니다.",정치개혁,2017,2017-11-22,1,Not answered,공소시효 폐지
petition_0346,"12만명이 청원한 여성 군복무제 의무화에 대한 청원이 있었습니다. 그리고 돌아온 대답은 '재미있는 이슈네요'. 12만명이 동의한 것이 진지하게 받아들여지지 못하고 그저 재미있다 한 마디로 끝나야 할 것이었나요? 20만 명을 넘지 못하면, 199,999명이 찬성하여도 재미있다 한 마디인가요? 백악관은 10만 명이 기준이고, 영국 국회는 1만명이라고 합니다. 우리나라 5천만 인구 중 청와대 청원글에 관심이 있는 사람이 몇 명이나 될까요? 그 중에서 10만 명, 아니 5만 명이라 해도 충분히 많은 것입니다. 또한 이에 덧붙여, 정확한 해결 플랜과 '의논해보겠다'식의 답변을 지양해주시기 바랍니다. 이때까지 무엇을 하고, 결과를 국민에게 보여드리면서 이를 해결하는 방안을 더욱 자세하게 이야기해주세요. .... 제발 소통해 주세요.",정치개혁,2018,2018-05-03,5,Not answered,청와대 청원 답변 기준을 내려주시기 바랍니다.
