period_ordered,book_id,nikh_period,level,sentence
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,이러한 통일기의 예술은 주로 귀족 중심의 문화로 발달하였다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"문무왕 때에 궁성 안의 인공 연못인 안압지는 못의 둑 전체를 돌로 견고하게 쌓아 만들었는데 여기에서 나온 많은 유물을 통해서 화려했던 당시의
궁중 생활과 귀족 생활의 모습을 짐작할 수 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"특히, 호안의 굴곡이나 섬의 위치, 정자와 누각의 배치 등은 정원 조경술의 높은 수준을
보여 주고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"안압지 발굴 현장과 통나무배  
구조와 꾸밈새는 통일 신라 시대 왕궁의 정원 모습을 보여 준다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,경주 소재.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"석굴암과 불국사

통일 신라 시대의 대표적인 예술 작품인 석굴암은 그 안에 본존 불상을 중심으로 보살상, 나한상, 인왕상 등을 배치하여 불교 세계의 이상을
나타내고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,그 치밀한 구성을 밑받침으로 한 정제미는 당시 신라의 건축 기술이나 조각 또는 과학 기술의 높은 수준을 나타내 주고 있다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"석굴암 실측도  

불국사는 토함산을 배경으로, 넓게 트인 앞을 내다보고 세워졌는데, 목조 건물은 임진왜란 때에 불타 버렸으나, 신라 시대의 석조물과 기단은
지금까지 남아 있어 신라 불교 예술의 높은 수준을 보여 주고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"현재의 불국사 목조 건물은 조선 시대 때 재건한 것이거나 최근에 복원한
것이다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"불국사 앞쪽에 있는 청운교, 백운교 등의 돌층계와 범영루는 입체적인 아름다움을 나타내고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"대웅전 앞 좌우에는 3층 석탑과 다보탑이 있는데, 그 세련된 아름다움은 최고의 수준에 이른 것이다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"불국사의 배치도  

공예, 조각, 서화

신라 시대의 걸작품으로 들 수 있는 성덕 대왕 신종은 크고 웅장하면서 조각이 웅혼, 화려할 뿐 아니라, 순수한 아름다움을 지니고 있으며,
주조 기술도 고도로 발달되어 범종으로서는 세계 최고의 자리를 차지하고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 무열왕릉비의 이수와 귀부의 조각, 성덕 대왕릉의 호석 들의 조각은 사실적인 미를 나타내고 있고, 불국사의 석등, 법주사의 쌍사자
석등도 박력 있고 균형이 잘 잡힌 조각으로 이름이 높다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"무열왕릉비의 이수와 귀부  
비신은 망실되었으나, 귀부와 이수의 조각은 세련된 미를 자랑한다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,경주 소재.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 통일기에 와서는 높은 기단 위에 3층 석탑을 세우고, 대담하게 각 층의 폭과 높이를 줄이면서 쌓아 올려 독특한 입체미를 나타내는
양식이 유행하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"통일기에 와서 불교의 영향으로 화장 방법이 유행하였고, 고분 양식도 적석 목곽분에서 횡혈식 석실 고분으로 변하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리고, 무덤의 봉토
주위를 호석으로 두르고, 그 호석에 12지 신상을 조각하는 새로운 양식이 생겼는데, 이러한 통일 신라 시대의 묘제는 뒤에 고려, 조선 왕조의
왕릉에까지 계승되어 나타났다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 서예에서는 김생, 요극일 등이 명필로 이름을 날렸다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"특히, 김생이 유명한데, 고려 시대에 그의 글씨를 모아서 새긴 집자
비문(集字碑文)이 오늘날까지 전해 오고 있다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"또, 그림에 있어서는 신라 말기의 화가 김충의가 당에 가서 이름을 날렸다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"하대에 와서는 일반
불화뿐만 아니라, 귀족이나 승려들의 초상화도 그려졌는데, 지금 남아 있는 것은 하나도 없다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"김생의 글씨  
김생의 필적을 집자한 비문이다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"통일 신라 문화의 일본 전파

삼국의 문화가 일본으로 전파되어 아스카 문화를 이룬 이후, 일본은 더욱 통일 신라의 문화 흡수에 적극적이었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"일본은 견당사와 동시에
견신라사를 수시로 보내어 신라 문화 수입에 노력하였고, 원효, 강수, 설총 등의 불교⋅유교 문화를 모방하여 하쿠호(白鳳) 문화를 이룩하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"특히 일본은 불상, 가람 배치, 탑파뿐 아니라, 율령, 정치 제도 전반에 걸쳐 신라 문화를 전수받아 편의적으로 수정하여 그들의 고대 문화를
발전시켰다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"(5) 신라 말기의 사회 변동

중앙 귀족의 왕위 쟁탈전

무열왕의 직계 자손들의 전제 왕권은 혜공왕 때에 와서 방계 귀족의 반란으로 몰락하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이와 함께, 선덕왕 때부터는 내물왕계의 귀족들이
왕위에 오르기 시작하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이 때부터 신라 조정에서는 왕위 쟁탈전이 격화되어, 155년간에 20여 명의 왕이 교체되었으며, 웅천주 도독
김헌창의 반란과 같은 지방 반란이 그 뒤에도 잇달아 중앙 정부의 지방 통제가 크게 약화되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 해안 지방에 해적들이 자주 나타나, 우리 해안과 일본 해안을 습격하여 그 곳 주민들을 잡아다 당에 노예로 파는 일이 자주 일어났다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"신라인으로서 당에 머물러 있던 장보고가 이러한 것을 보고 귀국하여, 청해진을 근거지로 삼아 해적들을 소탕하였으며, 나아가서 남해와 황해의
해상권을 확보하고, 당, 일본과의 무역을 독점하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그 뒤, 장보고는 중앙 귀족의 왕위 쟁탈전에 가담하여 신무왕을 도와 즉위시킨 일까지 있었으나, 암살당하고 말았다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"장보고 이후에도 강주, 금성, 송악 등지에서는 국가의 감독을 받지 않으며 당이나 일본과 무역하는 해상 세력들이 성장하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"내륙 지방의 호족
세력들도 사병을 거느리고 농장을 소유하면서 점차 그 세력을 키워 중앙 귀족의 지배로부터 벗어나게 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"신라 말기의 사회 동요

진성 여왕 이후에 와서는 정치가 더욱 문란해져 수습할 수 없는 상태에까지 이르렀다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"각처에서 해상 세력이 등장하고, 지방 호족 세력이
독립하여 중앙의 지배력이 못 미치게 되었으며, 살기 어려워진 농민들은 귀족이나 사원의 노비가 되거나 반란을 일으켜 저항할 수밖에 없었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리고, 불교 사원은 귀족들의 재산 도피 장소가 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"당시 신라 사회의 폐단을 시정하고 새로운 정치 질서를 수립하고자 하는 최치원 등
지식인들의 건의가 있었으나, 이들은 탄압당하거나 배척당하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이러한 때에 중앙 진골 귀족들은 아직도 골품 제도의 관념에서 벗어나지 못하고 있었을 뿐만 아니라, 삼국 시대의 불교나 화랑도에서 항상
강조되어 오던 국가 정신을 잊어버리고, 그들의 독점 세력만을 유지하려고 하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그들의 지나친 향락과 수취가 국가 경제를 위기에 몰아넣고
있었으므로, 이에 대한 반항 운동이 호족 세력을 중심으로 일어나 전국적으로 퍼졌다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"선종 9산의 등장

선종은 통일 전후에 전래되었으나, 교종에 눌려 빛을 보지 못하다가 신라 말기에는 교종의 전통과 권위에 대항하여 크게 유행하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"선종은
교종의 기성 사상 체계에 의존하지 않고, 스스로 사색하여 진리를 깨닫는 것이 옳다고 주장하며, 개인적인 정신 세계를 찾는 경향이 있어서,
새로운 시대의 정신적 기반이 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"중앙 귀족들이 분열하여 서로 싸우고 있을 무렵, 지방에서는 호족 세력들이 일어나고 있었는데, 선종의 각 파들은 이러한 지방의 호족 세력과
관계를 가지고 각 지방에 본거지를 두고 선종 9산이라는 여러 종파를 이루었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"신라의 5교 9산  

원래 선종은 중국에서 새로운 문화 운동의 하나로 성립된 종파였던 까닭으로, 이 선종은 신라인으로 하여금 그만큼 중국 문화에 대한 이해의 폭을
넓혀 주었으며, 많은 도당(渡唐) 유학생들의 반신라적 움직임과 결부되어 고려 왕조 개창에 사상적 바탕이 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,Ⅱ.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"중세 사회의 발전

   1\."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려의 건국과 귀족 사회의 성립
   2\."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"귀족 사회의 발전과 변동
   3\."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려 후기의 사회와 문화

고려 대장경  
부처의 힘을 빌어 몽고의 침입을 막기 위해 고려 고종 때(13세기 중엽) 만든 8만 대장경."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,경남 합천 해인사 소장.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"단원 개관

10세기 초에 이르러 고대 사회는 중세 사회로 전환되어 갔다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이 때, 고려는 호족 세력을 통합하여 중앙 집권 체제를 완성하였고, 사회적,
문화적 혁신으로 민족 의식이 강화되었으며, 문화의 폭이 크게 넓어지면서 여러 방면으로 발달하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려는 이와 같은 문화적 기반을
마련함으로써 보다 새롭고 활기찬 역사 발전을 이룩할 수 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,고려 문화는 문종 때를 전후하여 전통적인 불교 문화와 새로 일어난 유교 문화가 복합됨으로써 그 전성기를 맞았다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그러나 그 뒤, 고려는
밖으로는 금의 압력을 받은데다가 안으로는 사회 모순이 격화되어, 이자겸의 난, 묘청의 난, 무신 정변 같은 내란이 잇달아 일어났고, 이와
같은 사회의 동요가 근본적으로 수습되기도 전에 몽고족의 침입을 받아 그 간섭을 받지 않을 수 없게 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"공민왕은 원이 쇠약해졌을 때 반원 정책을 추진하였으나, 당시의 집권 세력인 권문 세가의 방해로 실패하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그 동안, 지방에서 성장해 온
중소 지주층과 지식 계층은 새로 일어난 이성계와 연합하여, 권문 세가의 세력을 타도하고 사회 개혁을 위한 힘을 기르고 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"11세기경의 세계

 1."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려의 건국과 귀족 사회의 성립

   (1) 고려의 성립
   (2) 통치 구조의 정비
   (3) 고려 전기의 대외 관계

【개요】

후삼국의 사회 혼란을 수습하고 새 사회 건설의 방향을 제시하면서 건국한 고려는 민족을 다시 통일하여 국가 체제를 확립하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려를 건국한 주체 세력인 호족들은 연합 세력을 이룸으로써, 그들의 성장을 막았던 골품 제도에서 벗어날 수 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"또, 그들은 오랜 진통
끝에 여러 호족들을 통합하여 지배할 정치 제도의 필요성을 깨닫게 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리하여, 보다 능률적인 중국의 관제를 받아들였고, 과거 제도를 마련하였으며, 유교 정치 사상을 이해하면서 사회를 이끌어 나가는 방법을
깨닫게 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 고려는 사회 발전을 위한 진취적 기상과 정비된 체제가 바탕이 되어 거듭되는 거란의 침입을 물리칠 수 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"연구 과제

1\."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,왕건이 후삼국의 혼란을 통일할 수 있었던 요인은 무엇인가?
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,2\.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,광종과 성종의 정치는 어떠한 의미를 지니는가?
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,3\.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,신라와 고려의 여러 제도는 서로 어떻게 다른가?
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,4\.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,거란 침입의 성격과 그것이 고려에 끼친 영향은 어떠한 것인가?
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"(1) 고려의 성립

후삼국의 혼란

진성 여왕 이후 신라 귀족 사회의 부패와 정치 혼란이 심해지자, 견훤은 지방의 군사 세력과 호족 세력을 토대로 하여 완산주(전주)에서
후백제를 건국하고(900), 지금의 전라도 지역을 지배하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그 뒤, 초적의 무리를 세력 기반으로 하여 일어난 궁예가 송악에서 후고구려를 세우고(901), 철원에 서울을 정한 후에 국호를 태봉이라
하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"궁예는 한강과 임진강 유역의 호족 세력들을 통합하고, 골품 제도에 의한 신라의 지배 체제와는 다른 새로운 관제를 마련하였으며, 옛
고구려의 일부 지역을 차지하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이리하여, 다시 세 나라로 나뉘었는데, 이 때를 후삼국 시대라 한다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"후삼국의 형세  

후백제와 태봉의 세력이 커짐에 따라 신라는 날로 쇠잔해져서, 그 영역이 지금의 경상도 지방으로 줄어들었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"신라는 견훤과 궁예의 세력을 꺾을
힘도 없었을 뿐 아니라, 혼란해진 정치를 개혁할 힘도 없는 상태에 놓이게 되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려의 건국

송악의 토호였던 왕건은 궁예의 부하 장수가 된 뒤에 지금의 경기도, 충청도 지방을 평정하고, 금성을 점령하여 후백제를 견제하는 등 큰 공을
세웠다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이 때, 궁예는 신라 지역에 자주 침입하여 세력을 확대시켜 갔으나, 새로운 사회를 건설할 만한 정치적 경륜이 없었고, 성격마저
포악하였으므로, 왕건이 홍유, 신숭겸 등과 함께 궁예를 몰아 내고 왕위에 올랐다(918)."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"왕건은 고구려의 후계자란 뜻에서 국호를 고려라 하고, 서울을 송악으로 옮겼다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그는 새로운 국가 기반을 확고히 하기 위하여 조세를 가볍게
하는 한편, 양민으로서 억울하게 노비가 된 자들을 해방시켜 주는 등 애민(愛民) 정책을 폈고, 적극적으로 호족 세력들을 회유, 포섭하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"태조 왕건이 이와 같은 정책을 펴자, 많은 호족들이 심복하게 되어, 궁예 때보다 세력이 더욱 커졌다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"국제 관계의 변동

이 때, 중국의 북쪽에서는 당이 망하고 다섯 나라가 교체되고 있었으며, 양쯔 강 이남에는 오가 자리잡고 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 만주 서부에서는 거란이 일어나서, 남으로는 북중국에 압력을 가하고, 동으로는 발해를 침략하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"발해는 이에 대항하였으나 무너지고
말았다(926)."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이 때, 고구려 계통의 유민들이 남하하여 고려에 포섭되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이와 같이 북동 아시아의 국제 관계가 복잡하게 되자, 각국은 무역을 촉진시키는 동시에, 서로 상대편을 견제하기 위하여 그 배후의 세력들과
교통하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려도 중국의 각국들과 교통하였으며, 후백제는 남으로 오와 긴밀한 관계를 맺는 한편, 북으로 거란과 무역하면서 고려에 대한
압력을 증가시켜 갔다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"태조의 통일 정책

고려와 후백제의 싸움이 격심해짐에 따라, 견훤은 고려와 교통하고 있는 신라를 견제하기 위하여, 경주에 침입하여 경애왕을 죽이고 함부로 약탈을
하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이로 말미암아 신라의 민심이 고려로 기울어지게 되어, 태조는 마침내 신라를 병합하였다(935)."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리고, 다음 해에는 후백제군의
주력을 선산에서 격파하고 후삼국을 통일하였다(936)."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"후삼국으로 분열되었던 우리 나라를 태조가 통일할 수 있었던 것은, 그 분열의 주요 원인인 수취 체제의 잘못을 고치고, 새로운 사회 건설의
방향을 제시하였기 때문이다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이와 같이, 새로운 사회 기반 위에서 이루어진 후삼국의 통일과 발해 유민의 포섭은, 분열되었던 민족의 통합을
보다 확고하게 하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,태조의 국가 정책은 세 가지 원칙에서 추진되었다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"첫째는, 호족 세력을 통합하여 중앙 집권 체제를 수립하는 것이고, 둘째는, 북진 정책을
추진하여 북방으로 국토를 확장하는 것이었으며, 세째는, 불교를 숭상하는 것이었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"고려 건국의 역사적 사명이었던 이 세 가지 정책을 실천함에
있어서, 사회의 변화와 국제 관계의 변동으로 파란 곡절이 많았으나, 그 기본 정신은 일관되어 나갔다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,후삼국을 통일한 뒤의 가장 중요한 과제는 호족 세력을 어떻게 편제하여 통합을 굳건히 하느냐 하는 것이었다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"초기에는 왕실이 호족과 혼인
관계를 맺거나, 호족 상호간의 결혼을 장려하는 등 정략 결혼의 방편을 취하기도 하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리고, 뒤에 가서 태조는 정계,
계백료서(誡百僚書)를 지어, 관리의 바른 몸가짐을 밝히고, 지방 호족들이 일반 농민에 대해 심한 수취를 하지 못하게 하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 호족들을
중앙의 관리로 임명하는 정책을 취하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"초기의 중앙 관제는 신라와 태봉의 관제를 병용하였으나, 점차 중국의 관제를 수용하면서 많은 호족들을 중앙의 관리로 전환시켰다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그러나, 지방
관제는 아직 정비 단계에 이르지 못하여 지방관을 파견하지 못하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그 대신, 지방 호족에게 호장, 부호장이라는 향리 벼슬을 주어 지방
자치의 책임을 맡게 하는 동시에, 그 자제들을 인질로 수도에 올라오게 하였는데, 이를 기인이라 하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 나라에 공이 있어 중앙의
고관이 된 사람에게는 자기 고향의 사심관이 되도록 하였는데, 사심관은 부호장 이하의 향리를 임명할 수 있었으며, 그 지방의 치안을 유지하는
연대 책임을 져야 했다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"또, 태조는 고구려의 옛 땅에 관심을 가져 발해의 유민을 받아들이는 한편, 평양에 서경을 설치하고 이를 기지로 하여 북방 개척을 추진하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그러나, 요동 지방은 이미 강대해진 거란이 점령하고 있었고, 고려와 거란 사이에 있는 여진족의 세력도 강해져서 만주 지역의 수복은 성공하지
못하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그러나, 태조 말년에 가서 반도 북부에 침투해 살고 있던 여진족을 축출하고, 북서쪽으로 청천강, 북동쪽으로는 영흥까지 영토를
확장하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"한편, 태조는 자손들에게 훈요 10조를 남겨 주었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이 훈요 10조에서는 불교를 숭상하여 연등 행사를 성대하게 하고, 민족의 전통적 제전인
팔관회를 매년 열 것을 훈계하고 있는데, 이는 불교와 재래의 종교나 관습을 중시함으로써 민심을 수습하여 왕실의 안전을 도모하기 위한
것이었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"왕권의 안정

태조에 이어 혜종이 즉위하자, 태조의 여러 왕후에서 난 아들들과 그 외척들 사이에 왕위 계승을 둘러싼 암투가 벌어졌다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이러한 암투는 태조가
호족을 통합하기 위하여 여러 호족과 정략 결혼을 한 데 원인이 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"또, 모계만 다르면 남매들 사이에도 혼인할 수 있는 고대 결혼
관습에서 벗어나지 못하고 왕실 자손 간에 혼인을 하여 자연히 외척 세력의 대립이 커진 데도 원인이 있었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,이러한 혼란 가운데서 혜종과 그 뒤를 이어 왕위에 오른 정종도 강대한 호족 세력의 틈바구니 속에서 왕위에 오래 있지 못하고 세상을 떠났다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이와 같이, 강대한 호족 세력 때문에 왕권이 안정되지 못한 상태가 계속되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이에, 광종은 외척과 호족 세력을 누르기 위하여 노비 안검법을 단행하고, 태조 이래의 훈신들을 몰아 냈다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리고, 과거 제도를 실시하여
구세력에서 관리를 뽑지 않고 학문 성적에 따라 신진 관리를 채용하는 원칙을 세웠다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"광종의 이러한 과단성 있는 정치는 신⋅구 세력의 세대
교체를 이루어 놓았으며, 왕권을 안정시키고 국가 기반을 확립할 수 있는 기틀을 마련하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"(2) 통치 구조의 정비

정치 사상

고려 초기의 사회는 국가적으로 새로운 질서를 수립하기 위하여 많은 진통을 겪은 시기였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"광종의 과단성 있는 개혁도 완전한 것은 못 되어서,
광종이 죽고 경종이 즉위하자 반발이 일어나, 정치적으로 많은 혼란을 가져왔다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,성종 때에 와서는 그 때까지의 혼란을 되풀이하지 않기 위하여 새로운 사회 질서의 필요성을 느끼게 되었다.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"그리하여, 최승로는 유교 정치
사상에 입각하여 정치 질서, 사회 질서를 바로잡기 위한 개혁안으로 시무 28조를 왕에게 올렸는데, 그 대부분이 채택, 시행되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이리하여, 성종은 중앙 및 지방 관제를 비롯한 국가의 제도와 기구를 정비하여 중앙 집권 체제를 확립하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"이로써 고려의 귀족 문화가 발달할
수 있는 기틀이 성립되었고, 그 뒤부터 고려의 정치는 신라 시대와는 크게 달라져서, 유교 정치 사상을 이념으로 내세우는 경향이 나타나게
되었다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,"정치 조직과 군사 조직

고려는 후삼국을 통일한 후 신라와 태봉의 관제를 병용하고, 또한 당의 관제도 일부 받아들여 쓰다가, 성종 때에 이르러 크게 정비하였다."
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,중앙의 정치 기구로는 내사 문하성(후에 중서 문하성이라 고침.
6. Chun / Roh Transitional,ta_h41,4th National Curriculum (1981–1987),High School,")과 상서성이 있었는데, 상서성 밑에는 이, 병, 호, 형, 예, 공의 6부를
두어 실제 행정을 분담하게 하였다."
